,asin,reviewerID,overall,reviewTime
1190104,B001FB55HQ,A1MNUAXPWP8BUJ,2.0,"09 30, 2013"
1307743,B002ZG98J6,A1C7BWPATO40VA,1.0,"03 6, 2010"
589959,B00005JKNF,ALR35EFI69S5R,5.0,"08 23, 2002"
611949,B00005JM2Y,ADS5APY1NKTL4,5.0,"04 28, 2004"
46226,0783216084,A1TMAVN4CEM8U8,5.0,"02 8, 2008"
400706,6304089767,A2OCJNB6B46OKP,5.0,"07 2, 2010"
603986,B00005JLR2,AC1U7PPQJKA9D,4.0,"09 10, 2012"
29525,0780619552,A2B73CL3QSYWLB,4.0,"11 20, 2004"
810497,B0001MDP36,A3DGB4HN3QCGAL,3.0,"08 29, 2004"
542789,B00003CY5C,A13OMT8D4GPIBV,5.0,"10 14, 2007"
529480,B00003CXN3,A3C6X0DAM87GN4,4.0,"01 10, 2001"
221699,6300216500,ATXL536YX71TR,5.0,"07 13, 2007"
795080,B00018D40O,A3SE85PZUVPZLU,5.0,"05 10, 2013"
1480774,B005LAII3A,A3LYFRATW68EX1,4.0,"06 22, 2014"
725290,B00007976T,A1FMJJKSVQDDQ,5.0,"08 14, 2010"
1415157,B004LWZW42,A2BSZPRBKYAB2K,5.0,"10 5, 2011"
1475849,B005LAIHXQ,A4SY5RCGC5CH9,2.0,"05 31, 2012"
22412,0767849493,A1ZS82R4RC0I2N,1.0,"01 20, 2004"
1633540,B00BEJL69U,A1W702WG1LC6R3,4.0,"12 30, 2013"
1284011,B002QEHPQA,AJD9EA658HCFW,4.0,"04 21, 2010"
622257,B00005JMUA,A29SJTG21BVWF4,3.0,"04 5, 2005"
1128987,B00111YM5Q,A13IKSGDYNBNQS,4.0,"07 10, 2008"
600789,B00005JLGL,A23GFTVIETX7DS,5.0,"10 2, 2004"
156270,079284632X,AMY5FH3WYKZQT,2.0,"04 18, 2012"
644206,B00005JOZI,A1P2NBM3P3TS2X,5.0,"09 9, 2006"
1313099,B002ZG99N6,A3OVE04AUPODOT,5.0,"03 24, 2011"
164479,0800141644,AO4J90YPX5RU6,4.0,"10 9, 2006"
655373,B00005JPQZ,A28OB1QLXN5BM6,4.0,"12 10, 2009"
587528,B00005JKJM,A1Z9OAK38PYOYY,5.0,"05 26, 2002"
654714,B00005JPO1,A3ARJ16772TKHT,4.0,"09 23, 2008"
99369,0790732181,A2BDJOIXPR2AYU,3.0,"10 6, 2011"
390652,630393546X,ACIBQ6BQ6AWEV,3.0,"07 6, 2002"
960545,B000CQLZ8S,A15Q7ABIU9O9YZ,5.0,"03 11, 2006"
127685,0792151712,A2SQJPUCZNHMZE,5.0,"05 24, 2012"
774411,B0000CABBW,AAEP8YFERQ8FC,3.0,"09 16, 2006"
1339933,B003EYVXUU,A3LZBOBV9H1HDV,5.0,"10 2, 2010"
743754,B00008K7AO,A1TJPMB7N776WS,3.0,"12 19, 2002"
623899,B00005JMYC,A2AOZQ3WTNVVOK,4.0,"04 13, 2005"
529680,B00003CXN3,A38G64S5VMRI1P,5.0,"07 18, 2001"
1512213,B0067EKYL8,A153NZD2WZN5S3,4.0,"06 30, 2013"
644706,B00005JP0F,AWG2O9C42XW5G,5.0,"06 8, 2007"
1158570,B00187FPC2,A328547P5BGZC,4.0,"09 28, 2008"
332147,6302760046,A17D77DFID0GZG,5.0,"04 10, 1999"
561390,B00004Z4WQ,A1FOOGX90P1S57,4.0,"10 24, 2010"
616714,B00005JMCW,A2EUG9W2IAVCT,5.0,"05 31, 2004"
1295566,B002VPE1AW,AUTBHG6070SL4,5.0,"01 11, 2010"
689824,B00005YU1M,A1TJPMB7N776WS,4.0,"01 2, 2002"
292871,6302038308,A3PIPHWD45VOGI,4.0,"04 10, 2002"
619627,B00005JMJ4,A331OF34UX4Y1K,2.0,"10 3, 2004"
750426,B00008YOD2,AZSN1TO0JI87B,4.0,"10 31, 2005"
884350,B0007OCG4W,A2PBV1899CX3TE,5.0,"02 7, 2009"
1532166,B007K3JCAE,A2BFIYZYNK54QX,4.0,"04 8, 2012"
1494728,B005MYEPXC,A4PPZNQF1X2IY,5.0,"12 31, 2011"
534348,B00003CXRM,A2UZLIH3BSGJ3N,4.0,"12 2, 2006"
1083056,B000RO6K80,A15OIIXX6Z0PAW,5.0,"08 7, 2013"
1142187,B0013FZUQA,A3PQ3K5RKNJYA1,2.0,"08 1, 2009"
1099512,B000V6YROS,AYQF4Z1EQDACU,4.0,"06 15, 2007"
488466,7883706837,A1X054KUYG5V,4.0,"06 16, 2009"
623877,B00005JMYC,A1IOJE0W1NXOSE,4.0,"12 11, 2004"
819385,B0001ZX0OC,A2198O25QYUPXE,5.0,"09 30, 2011"
1340036,B003EYVXUU,A1XT8AJB7S9JJG,3.0,"02 1, 2011"
1214656,B001LLH8S4,A1UFV4HALV2OXW,5.0,"12 23, 2010"
1401968,B004EPYZXK,A3E5V5TSTAY3R9,2.0,"10 21, 2013"
633393,B00005JNP1,A2SGR7LE899LGG,2.0,"07 18, 2005"
1513937,B00695E1BY,A1KMG1AIUS00DC,5.0,"07 11, 2012"
31781,0780622545,A3U56M0Y8LYO6J,3.0,"12 27, 2002"
931783,B000ARFPMQ,A2UQIIJ2CD8REE,4.0,"08 28, 2007"
629066,B00005JNCZ,A2DSXA1E02C86D,4.0,"11 25, 2004"
1159330,B0018BD9DA,A2B73CL3QSYWLB,5.0,"05 25, 2009"
612786,B00005JM4Q,A1ZTE3K3EN4TS3,4.0,"04 15, 2003"
31955,0780622588,A3P9D22KDEXVMN,4.0,"12 26, 2007"
408515,6304233639,APM06HT7JIPZ5,5.0,"06 1, 2003"
1531532,B007IUEEA2,A3TYC8T6W81DDB,2.0,"03 18, 2012"
1025814,B000JBXHQY,ASSCA9IS0GWF5,2.0,"01 30, 2008"
1156019,B00177Y9ZC,A38IRL0X2T4DPF,4.0,"05 19, 2008"
449901,6305123616,A3JLOIXFM75QNV,5.0,"02 6, 2008"
636322,B00005JNX0,A1J66TA573ZPRX,5.0,"07 3, 2005"
76746,0784011923,A319SKSB556033,5.0,"06 6, 2002"
179417,1558908242,AYWSFRCIMOAYE,2.0,"08 26, 2008"
1000680,B000GAKLZI,ALJLONJXLA3OQ,3.0,"01 25, 2013"
1402053,B004EPYZXK,AV6QDP8Q0ONK4,4.0,"07 29, 2012"
814210,B0001VL0K2,AYPS4RCXEFSJP,4.0,"01 28, 2008"
1042389,B000M341QE,AB0W9GTNGHSI3,5.0,"02 6, 2010"
860107,B00064LJVE,AKJ9MEE93DG5O,1.0,"05 9, 2013"
120590,0790750414,A5CWLQF6QO3CN,5.0,"08 15, 2000"
31500,0780622545,AIMR915K4YCN,5.0,"07 29, 2004"
699111,B0000648X0,AO3JW5VHT2GQ,3.0,"02 16, 2003"
806269,B0001I55M4,ACIBQ6BQ6AWEV,4.0,"09 14, 2011"
1067096,B000OYAT3U,AJYGQV81FSFE2,3.0,"06 17, 2007"
1277017,B002LMV7QG,A2B73CL3QSYWLB,4.0,"03 7, 2014"
561699,B00004Z4WR,A1L43KWWR05PCS,3.0,"06 28, 2001"
267835,6301798503,A1FG3A3V5IAEG9,5.0,"02 28, 2001"
635935,B00005JNTU,A329U9CDUPKXAC,5.0,"07 10, 2005"
368893,6303314015,AW3FTPCBPVQNB,5.0,"06 9, 2004"
632656,B00005JNNZ,A2582KMXLK2P06,4.0,"03 11, 2007"
469359,6305568901,A1CZICCYP2M5PX,4.0,"03 17, 2002"
630447,B00005JNEW,A1CYOHNGQ1WED1,5.0,"07 21, 2005"
582568,B00005J760,A26BWRBPP4V2WF,4.0,"01 31, 2003"
116645,0790745399,A3AKPY4LXIC24O,3.0,"05 13, 2003"
604301,B00005JLRE,A3Q1FVRV0CRYTH,5.0,"12 11, 2006"
324166,6302637899,AY6A8KPYCE6B0,5.0,"07 23, 2006"
526101,B00003CXI6,A3EBHHCZO6V2A4,3.0,"12 8, 2008"
107794,0790740249,A29R4FCO6RFX4K,4.0,"04 27, 2002"
126419,0792140923,A2BDJOIXPR2AYU,3.0,"05 17, 2011"
818275,B0001Z52RU,A2PN7Z2VTHICL8,5.0,"03 14, 2005"
1293027,B002VECMAE,A2CK0VXUDVXGMN,3.0,"11 5, 2011"
200961,6300182193,A34D06JL7LC6MU,4.0,"04 13, 2009"
1199348,B001H5X7I4,AWG2O9C42XW5G,5.0,"04 5, 2011"
146817,0792841409,A20TJ5P97W5MS1,5.0,"07 8, 2011"
1494853,B005MYEPXC,A1AFXJ8U72MD6L,4.0,"02 6, 2012"
952307,B000BX8R10,A2R4XG0L7Z01V8,3.0,"07 8, 2006"
53608,0783225849,A2RNTG686ZATNP,4.0,"03 27, 2002"
50577,0783222955,A1XOZW9A8TL7JY,5.0,"06 1, 2013"
983650,B000F6IOAM,AQ0EO10KTRJ4V,1.0,"05 27, 2006"
588575,B00005JKMF,AYZLXLVMJGTJV,4.0,"04 26, 2002"
171021,1415724784,AZXGPM8EKSHE9,2.0,"01 8, 2007"
1211621,B001KVZ6HK,A1J03J0HZ7KU5T,3.0,"11 10, 2012"
1476463,B005LAIHXQ,A18758S1PUYIDT,5.0,"11 10, 2012"
1364281,B003UESJBU,ANAYSRE3LX8GZ,1.0,"09 14, 2010"
536729,B00003CXT9,A2A6NH6DPE0VXR,3.0,"09 5, 2001"
1023123,B000J103OI,A5KJVGJ43ZDC9,1.0,"12 17, 2006"
513863,B000028U3R,A1COW0UIB5HA9J,5.0,"11 21, 2007"
1019232,B000I6BJ56,AUEHG0DB54B7K,5.0,"12 8, 2006"
588822,B00005JKMQ,A1Z9OAK38PYOYY,1.0,"05 26, 2002"
521796,B00003CX9I,A2FWEZ0QS8N7A7,5.0,"07 8, 2009"
408021,6304214502,A1MNUAXPWP8BUJ,4.0,"01 15, 2013"
755010,B00009MGEM,A2UYAFQ40U2PHS,2.0,"11 22, 2006"
474600,630573240X,AZ1H3VLCDR298,5.0,"02 28, 2001"
1588846,B009934S5M,A3UPYGJKZ0XTU4,2.0,"11 19, 2013"
572979,B000059HAF,A18OUQEK7IZ2F2,3.0,"02 8, 2012"
178917,1558807381,A1K3NQAO49LXL2,5.0,"06 15, 2013"
665374,B00005MEV2,A37DLVPKJZGSQF,2.0,"05 27, 2001"
1325107,B0034G4P80,AHBNPMHDWZ7SB,4.0,"07 9, 2012"
1158588,B00187FPC2,A3VLX5Z090RQ0V,4.0,"03 16, 2008"
676904,B00005QZ7U,A3ICHEO78NFE4Y,1.0,"02 24, 2002"
917811,B000A0GP0Y,A1J66TA573ZPRX,5.0,"06 8, 2005"
237689,6300271285,A2F8R40Z2OMIJM,5.0,"06 19, 2000"
392105,6303957064,A3W13VVBRY5GL7,5.0,"11 26, 2006"
224913,6300247031,A1R602SXNGOMJ4,3.0,"03 4, 2007"
1414903,B004LWZW2O,A1XT8AJB7S9JJG,4.0,"09 16, 2011"
33876,0780625129,A2T7TZBOTP68C7,4.0,"12 22, 2005"
634254,B00005JNS0,ANCOMAI0I7LVG,1.0,"06 28, 2010"
636963,B00005JNZU,A1E2POEKKLNLD9,3.0,"08 21, 2005"
713799,B00006FI0R,A3FUBUJAIGM87T,1.0,"03 24, 2005"
1195962,B001GCUO5M,A19ZXK9HHVRV1X,4.0,"06 16, 2011"
519082,B00003CWQ2,A2ZGVH5DNCK8I4,5.0,"09 28, 2000"
494390,B000006GFG,A22BPC7LRSGSYQ,5.0,"10 4, 2009"
101775,079073382X,A2EGK0YRDF4ZZB,5.0,"09 30, 2005"
1566021,B008JFURII,A1HTNA3DIWVMMV,3.0,"11 29, 2013"
174685,1419819100,A36HBE2C5SQ2E6,5.0,"11 13, 2004"
540195,B00003CXXO,A29R4FCO6RFX4K,5.0,"10 12, 2002"
940945,B000BDGW4Y,ABO2ZI2Y5DQ9T,4.0,"11 19, 2005"
126314,0792140923,A3GA09FYFKL4EY,5.0,"09 2, 2004"
792482,B00013RC2K,A2ZVERVFM25MJT,4.0,"12 27, 2003"
122588,0792101448,A3MCC5MAJYJYMD,5.0,"01 3, 2006"
426481,6304500831,ASEBX8TBYWQWA,5.0,"03 6, 2014"
534162,B00003CXRM,A32JKNQ6BABMQ2,5.0,"07 12, 2004"
1582106,B0090SI56Y,A2G4OOTGXFEXFU,5.0,"07 2, 2014"
589544,B00005JKN9,AZOW89D0NXMUT,5.0,"06 25, 2003"
53545,0783225849,A1DAOL3NMHEPLS,5.0,"07 19, 2006"
1429275,B004UXUX4Q,A2C5VLIJMDPWHI,1.0,"04 11, 2012"
1465312,B005LAIGRS,A7QZOJZX85TIR,5.0,"08 15, 2012"
1500900,B005S9ELM6,AEQFYOI6YJ83Z,5.0,"02 19, 2013"
907680,B0009KA7BS,A1SPB225CVTRUU,2.0,"03 7, 2005"
336163,6302800420,A228JH8V9Y700G,5.0,"06 25, 2014"
1131375,B0011HOEY4,A17BUUBOU0598B,5.0,"03 3, 2008"
406699,6304196784,A1M4NJYP0WNL8Q,4.0,"06 10, 2002"
520018,B00003CWT6,A1G9FX1KV45N41,5.0,"09 8, 2002"
960132,B000CQLZ0Q,AIMR915K4YCN,5.0,"10 30, 2008"
1142800,B0013J55B6,A27FR2C67JPDRS,3.0,"07 5, 2008"
976931,B000EQ5UHI,A2NJO6YE954DBH,4.0,"05 3, 2006"
685397,B00005UQ9T,A16CZRQL23NOIW,4.0,"04 3, 2006"
91759,0790729660,A2198FZZMTJ38H,4.0,"11 25, 2001"
960704,B000CQM4XI,A2MG8DHACXH5MS,5.0,"04 8, 2006"
363891,6303212379,A18LMYMKHT65PO,5.0,"03 28, 2014"
383605,6303651453,A1D663YD036KNH,5.0,"10 13, 2001"
659840,B00005JPY0,A1X054KUYG5V,3.0,"06 16, 2009"
268011,6301798562,A1GHUN5HXMHZ89,5.0,"10 31, 2004"
150801,0792844580,A3BSS2M2DPPV4T,5.0,"11 10, 2002"
90128,0790729628,A29WXAG813FS7A,4.0,"10 1, 2011"
83299,078886047X,A2MUD2VY9HWFXQ,5.0,"08 2, 2005"
1076092,B000QGDY06,AG8U6F6226GBZ,2.0,"07 20, 2007"
431829,6304681496,ANAYSRE3LX8GZ,5.0,"03 21, 2004"
1183901,B001DZOC3W,AMY5FH3WYKZQT,4.0,"04 20, 2012"
1196919,B001GKJ2DE,A26R4PDCZX5SOK,4.0,"10 3, 2009"
634311,B00005JNS0,A1435P5AMCPB3X,5.0,"12 10, 2006"
896992,B000803BQC,A9Q28YTLYREO7,1.0,"05 29, 2005"
1276792,B002LMSWN2,A3FJ0PV51QQRZW,5.0,"11 19, 2011"
643127,B00005JOUX,AYWSFRCIMOAYE,5.0,"03 10, 2007"
1303439,B002ZG97PG,A1MNUAXPWP8BUJ,3.0,"05 16, 2013"
1213072,B001L2ZSKS,A2YM3KILJ1G0YJ,2.0,"01 3, 2009"
1212343,B001KZIRKY,AZAEJB1ECT9HC,4.0,"01 1, 2011"
1061279,B000NVT0SE,A3V61K0EF38GP4,3.0,"09 26, 2013"
1224506,B001OQCV6A,A356RFKNIG043B,4.0,"03 31, 2010"
260448,6301661729,A21B2TJBWCSK1R,4.0,"03 18, 2004"
94148,0790730960,A2RKI7RPP5CJMG,2.0,"04 8, 2004"
202873,6300183181,A38UHOCEKSUOSP,3.0,"02 14, 2008"
67735,0783239408,A3F2JUHM6C9RZ9,5.0,"07 27, 2002"
589126,B00005JKMY,A35YWA2V4QHOJ3,5.0,"05 11, 2005"
47149,0783219105,A1ZTSOBAPOWT3,5.0,"09 14, 2002"
1417972,B004LWZWFQ,A1AFXJ8U72MD6L,4.0,"11 12, 2012"
1572489,B008OGIPJA,A328S9RN3U5M68,5.0,"05 4, 2013"
145719,0792840909,AMOQW6FNT1Y8R,5.0,"06 25, 2012"
275741,6301964209,A2B73CL3QSYWLB,5.0,"04 3, 2005"
408016,6304214502,A9Q28YTLYREO7,2.0,"01 29, 2000"
960707,B000CQM4XI,A1IANEBSMVGHS9,4.0,"08 30, 2006"
278461,6301966988,A35ZK3M8L9JUPX,5.0,"01 5, 2010"
324106,6302637899,A37ZOGOK3GKF2P,4.0,"12 20, 2004"
284091,6301973232,A2EBLL2OYEQJN9,5.0,"12 27, 2005"
1624877,B00BC36YWC,A3USFMTE78TRHY,5.0,"11 24, 2013"
977035,B000EQ5UI2,A28MM46KI4EQB2,4.0,"12 1, 2011"
465203,6305438137,A1BJJVV2B5VLUQ,4.0,"09 29, 2005"
786181,B0000VCZMK,A5DIAZ5GT3MC,3.0,"03 20, 2004"
41092,0782008372,A1TK6R2JSC97HL,4.0,"12 27, 2001"
612727,B00005JM4N,A5QE86H97FDJA,1.0,"05 20, 2004"
589180,B00005JKMY,A19V0VJMKKRMC8,3.0,"07 2, 2003"
1558377,B008JFUO36,A1UWMOFWP3NTF8,5.0,"09 8, 2013"
1395231,B004BDOF1C,AER15RIMV8E6D,4.0,"08 2, 2011"
1025174,B000J4QWM2,A1DRKVXO300RUE,3.0,"05 6, 2009"
659019,B00005JPXY,A13UAIE3K517CQ,2.0,"06 10, 2010"
583416,B00005JG70,A1KP0IVWU0RQ0A,5.0,"05 23, 2006"
244250,630105573X,A3H9JSM1SUTE4O,4.0,"12 7, 2001"
991338,B000FIMG68,A2I6MHMAZZDCRX,4.0,"09 6, 2006"
797610,B0001ADAVK,A39NS429FYXAD1,2.0,"09 4, 2005"
79097,0788806270,A3BSS2M2DPPV4T,5.0,"01 31, 2002"
1476913,B005LAIHYU,A2AK7ZFKW08HID,5.0,"10 26, 2012"
1467430,B005LAIH2C,A3OVE04AUPODOT,4.0,"05 13, 2013"
516128,B000035P6Z,A143P0NKQDNWYL,5.0,"09 28, 2002"
263771,6301744136,ARFCORBCTKX1J,2.0,"08 31, 2012"
472212,6305657939,A2G5KL6WVDZFD6,5.0,"04 18, 2014"
1142820,B0013J55B6,A2GA2SO3YK6CXI,3.0,"12 10, 2008"
186272,1572522089,A1R9GZ8FC44MF5,1.0,"06 30, 2004"
644216,B00005JOZI,AIFXFHO2N9WJB,5.0,"12 1, 2007"
577778,B00005ALS1,A2F3SXHT6RBV81,3.0,"12 13, 2006"
392090,6303957064,A1FG91CM8221X1,5.0,"05 28, 2007"
1142602,B0013HL6ES,A20TJ5P97W5MS1,5.0,"06 24, 2011"
47427,0783219458,A173G0GN4479RG,5.0,"07 12, 2000"
249046,630130053X,AV1KYJXHOWPMD,2.0,"10 26, 2005"
541733,B00003CXZ3,A2198FZZMTJ38H,4.0,"09 6, 2001"
705633,B000068TPN,A2EAI4948TW53X,5.0,"01 2, 2003"
944482,B000BKVQTS,A2TXR85WQLE32N,3.0,"11 4, 2007"
1641833,B00C5W3SBE,AMH3MVGRC2YG,3.0,"06 26, 2013"
780826,B0000E2R6O,AIIR8E34EDKCQ,5.0,"01 16, 2004"
1479919,B005LAII2Q,A11PTCZ2FM2547,2.0,"08 7, 2013"
103785,0790734850,A1SVXJZ3386U2D,5.0,"10 4, 2005"
525074,B00003CXHJ,AHABFECTNE15I,2.0,"09 1, 2008"
1127833,B0010X8NNM,A2ZHSORK1HHYTT,4.0,"12 13, 2009"
634533,B00005JNS0,A1U360OMVQRPUB,4.0,"06 9, 2006"
113748,0790743531,A22RY8N8CNDF3A,5.0,"06 30, 2010"
1083135,B000RO6K80,A18758S1PUYIDT,4.0,"08 8, 2007"
810601,B0001MDP36,A2BPDFR58H9575,3.0,"08 30, 2007"
38152,0780631153,AW3VZ5O895LRK,5.0,"07 30, 2000"
749724,B00008YGRU,A2GPEV42IO41CI,4.0,"12 29, 2012"
631863,B00005JNJV,ACMAUJEBY6GJF,3.0,"11 16, 2005"
930109,B000AP04EW,A39IBJB2PBVC7I,1.0,"02 28, 2006"
538492,B00003CXWI,A3MWYPZBKL1NJ,4.0,"04 7, 2002"
22603,0767849493,A18CRS4FLVH5YW,4.0,"11 29, 2000"
653921,B00005JPNO,A2B3Z2QHW3V35S,5.0,"07 17, 2012"
1224384,B001OQCV6A,A1PGC1GEBY9CZU,5.0,"04 9, 2014"
1417233,B004LWZW9W,A2198O25QYUPXE,5.0,"01 1, 2012"
1395242,B004BDOF1C,A12X2J7AVZ04IQ,5.0,"12 27, 2011"
619546,B00005JMJ4,A2NBOL825B93OM,4.0,"01 26, 2004"
448774,6305110859,A1C58YXM2A30CY,4.0,"08 22, 2010"
83809,078886047X,A3N5XIM9R2OQH0,4.0,"04 20, 2005"
66941,0783236352,A3U56M0Y8LYO6J,2.0,"12 10, 2003"
813110,B0001US66E,A3V61K0EF38GP4,5.0,"02 12, 2014"
638339,B00005JO20,A155KXFRZCA7C,4.0,"12 17, 2005"
509639,B00000K3AM,A152C8GYY25HAH,5.0,"03 23, 2002"
212005,6300214311,A3J029KBNG5MNP,4.0,"02 1, 2004"
603435,B00005JLQH,ACIBQ6BQ6AWEV,5.0,"06 5, 2003"
1283829,B002QEHPQA,A1OH0GXCXPZ6MK,5.0,"02 1, 2012"
901149,B00094ARN2,A1L43KWWR05PCS,4.0,"09 3, 2005"
687231,B00005V3Z4,A2M1N8G4W4END8,5.0,"07 12, 2004"
1052669,B000N3AXQU,AQ01Q3070LT29,3.0,"03 26, 2008"
1397039,B004DK5CW4,A3QLAOOTFEHCJI,4.0,"01 11, 2012"
1372757,B003Y5H54W,A1XT8AJB7S9JJG,3.0,"06 12, 2011"
1586117,B0095HHM78,A18758S1PUYIDT,3.0,"06 14, 2013"
626485,B00005JN2Z,A39NS429FYXAD1,5.0,"01 26, 2005"
47365,0783219458,ABN5K7K1TM1QA,4.0,"10 20, 2002"
953713,B000BYY11O,A3MQ672FYFNM7B,5.0,"07 19, 2009"
1012304,B000HCO83G,A3N8RZSXKN1OR2,5.0,"02 3, 2010"
478672,6305807043,A1MJMYLRTZ76ZX,5.0,"10 10, 2004"
423452,6304457324,A2U7BJ7B165QN3,5.0,"02 20, 2010"
1661808,B00DV1XYTO,A1S1BJFTA644TU,3.0,"04 23, 2014"
910204,B0009PLLN6,A3LGR1ME0F03FR,2.0,"07 23, 2006"
38168,0780631153,A1EOLRV216BXJ9,3.0,"12 26, 2006"
202930,6300183181,A1ER6IYOMM8VCT,1.0,"05 27, 2010"
134424,0792833201,A1NV8HZTGKIPXQ,4.0,"12 20, 2001"
1566646,B008JFUS0U,A2SX0AP507CQ1Z,5.0,"03 13, 2014"
658950,B00005JPXY,AD0J5KK4WQXNS,5.0,"12 6, 2008"
413889,6304297912,AUM3YMZ0YRJE0,4.0,"11 21, 2008"
54994,0783225997,A3UUGZRTBS81YN,4.0,"09 22, 2012"
561569,B00004Z4WQ,A1C2I5LZIFDHIQ,5.0,"01 10, 2013"
412589,6304288433,A2M15WTRYMLHFA,4.0,"08 11, 2012"
544628,B00003CYLJ,A9Q28YTLYREO7,2.0,"06 3, 2002"
158992,0793906091,AFV2584U13XP3,5.0,"05 17, 2008"
1083013,B000RO6K80,A18MBO1U4DPY20,3.0,"09 5, 2007"
1178848,B001D2WU8O,AER15RIMV8E6D,4.0,"03 3, 2009"
1355112,B003NFM3JK,A3DDPQ9342UNMY,4.0,"11 20, 2009"
140539,0792838343,A1UOTG037037XY,5.0,"07 1, 2010"
592741,B00005JKYX,AIIR8E34EDKCQ,5.0,"05 25, 2003"
146429,0792841344,A103EXN5Q7HX6Z,1.0,"07 9, 2013"
126781,0792142926,AQP1VPK16SVWM,3.0,"02 20, 2005"
1685521,B00H83EUL2,A3LZBOBV9H1HDV,5.0,"10 5, 2013"
586893,B00005JKJA,ACAO2J1XCS4FL,2.0,"05 20, 2002"
162294,0800125762,A3FL6CIO8QIJ2F,5.0,"04 23, 2009"
204871,6300184234,A18BD98SU49UB7,5.0,"02 26, 2002"
651095,B00005JPI2,A3DGB4HN3QCGAL,4.0,"12 23, 2007"
432825,6304697961,A319SKSB556033,3.0,"09 29, 1999"
639629,B00005JOC9,ANGH6401L9Y0T,5.0,"05 14, 2012"
1518945,B006PTL1GC,A2R1HAXRNU0QX7,3.0,"01 30, 2012"
1224305,B001OQCV6A,A12M12YZVDL6DG,5.0,"04 9, 2014"
497778,B00000F3KL,A17FLA8HQOFVIG,5.0,"06 11, 2002"
5644,0767802519,ANCOMAI0I7LVG,4.0,"09 26, 2013"
1145911,B0014BQR6U,A19ZXK9HHVRV1X,4.0,"06 5, 2010"
531328,B00003CXP7,A1TWTULVD6F22O,4.0,"11 23, 2001"
1140937,B0013D8LA4,A2JP0URFHXP6DO,4.0,"08 22, 2008"
1042176,B000M341Q4,AVT9Q9PTUCDMR,1.0,"12 4, 2011"
621603,B00005JMQY,A1655SGPPUUCRP,3.0,"08 14, 2004"
852286,B0002Z0EXQ,A1TJPMB7N776WS,3.0,"05 14, 2004"
960098,B000CQLZ0Q,A3MV1KKHX51FYT,1.0,"10 27, 2009"
565790,B000053VB4,A36EW68H08UOCS,4.0,"08 2, 2005"
426368,6304500831,A1COW0UIB5HA9J,5.0,"10 6, 2007"
163552,0800132009,A319YRDK8Y39N,4.0,"12 1, 2002"
1384010,B00437IE8G,AER15RIMV8E6D,4.0,"06 21, 2011"
651186,B00005JPI2,A28WJUJF6D2ULA,5.0,"07 29, 2007"
1163666,B0019LY5IC,A35YWA2V4QHOJ3,5.0,"05 10, 2009"
1374357,B003Y5H5GK,A25RN8X70DSZLU,5.0,"10 15, 2012"
1403293,B004EPZ07K,A25HYPL2XKQPZB,4.0,"12 4, 2011"
1241084,B001UV4XIS,A319Y83RT0MRVR,5.0,"07 11, 2011"
38812,0780631684,A1JH5J1KQAUBMP,3.0,"11 22, 2001"
1293822,B002VKE0XA,A2C5VLIJMDPWHI,5.0,"11 12, 2010"
786569,B0000VCZNE,A3A48XEYWLWH7T,3.0,"08 11, 2004"
911538,B0009S2T0M,A3MWYPZBKL1NJ,3.0,"04 9, 2005"
797611,B0001ADAVK,A1129LM24YWSZV,3.0,"08 2, 2005"
1170838,B001B7CNYC,A18IK6YI6T3RK2,4.0,"04 10, 2009"
769680,B0000B00KB,A3L2U581LL17EB,4.0,"10 10, 2003"
615947,B00005JMAH,AEGR40GALMDJ4,5.0,"06 9, 2004"
620306,B00005JMJG,A2IIAQ7VVAHXTD,5.0,"12 19, 2012"
151950,0792844890,A1GB1Q193DNFGR,4.0,"05 12, 2000"
520181,B00003CWT6,A3F9VH8916IA40,5.0,"10 2, 2007"
94612,0790731002,A1GB0HW46Y2EB,2.0,"02 6, 2011"
540324,B00003CXXO,A39W3263A9HCMN,2.0,"02 2, 2011"
208950,6300213803,AUHG8KSHI529U,5.0,"02 25, 2007"
1199530,B001H5X7I4,AHABFECTNE15I,4.0,"11 12, 2008"
656642,B00005JPSE,AJKWF4W7QD4NS,4.0,"11 16, 2008"
1656393,B00DJYJWVW,A3JBLXCH954NMV,5.0,"10 1, 2013"
7460,0767803434,A30YM3J14K78RW,5.0,"02 25, 2005"
409031,6304238096,A2IY9M330NKBW6,3.0,"05 3, 2012"
85673,0790701022,AVKHYC2D7MD56,4.0,"07 6, 2013"
126742,0792142926,ACL34V7IL9SQH,5.0,"12 20, 2012"
93794,0790729989,A3N3SN2DDD4HCJ,5.0,"01 2, 2000"
1342257,B003EYVXV4,AB1CKA6B849SP,5.0,"07 18, 2012"
530049,B00003CXO0,A3SSB7HP50J9F2,2.0,"04 24, 2001"
1173758,B001C0JCBA,AWRGM17GTMND8,4.0,"08 20, 2010"
144055,0792839692,ANGH6401L9Y0T,3.0,"05 19, 2012"
199032,6300181367,A2R164STV36F6C,5.0,"12 25, 2012"
134707,079283321X,A39CX0EE4BZCZC,4.0,"04 21, 2009"
172353,1417030321,A3NQU1649SH0Q4,5.0,"01 1, 2006"
643241,B00005JOUX,AZCDCO6KK2T81,3.0,"01 29, 2007"
1696244,B00JAQJMJ0,A1KIQ4P4ZW3ALF,5.0,"06 29, 2014"
1030877,B000K50PK0,A120GIT50UISJP,3.0,"11 21, 2010"
