,asin,reviewerID,overall,reviewTime
182143,1559409002,A11XKY4EIU2KNR,5.0,"09 28, 2003"
436480,6304819927,A1I7GHG2XNYO3J,5.0,"11 5, 2002"
456804,630526323X,AD0J5KK4WQXNS,5.0,"05 25, 2004"
469999,6305574928,A2DVFHG099GUGE,3.0,"12 4, 2000"
86245,0790701251,AQP1VPK16SVWM,4.0,"07 1, 1999"
160421,0800102150,A2CW9IQAPFEYLM,5.0,"12 16, 2005"
967025,B000E33VWW,A32XW50ILWOXNO,5.0,"02 19, 2006"
576593,B00005AAA9,A2R4XG0L7Z01V8,4.0,"06 6, 2004"
624881,B00005JMZK,A319SKSB556033,2.0,"10 23, 2004"
1125896,B0010SAGHI,A1X054KUYG5V,4.0,"04 13, 2009"
619233,B00005JMJ4,A1ZOF747O5EB6R,4.0,"01 26, 2004"
870747,B0006JMLQQ,A1FNUCH09U9YE9,5.0,"12 8, 2004"
932298,B000ARTN3I,A35DUMUE3CLFZ9,5.0,"12 14, 2005"
480960,6305841985,AT7W1EXT0PF2Y,5.0,"08 12, 2007"
821115,B0002234LS,A1L8HRCM60W0W7,3.0,"03 11, 2004"
1642571,B00C5W3SBE,A2I7NGKA8LPN89,2.0,"08 15, 2013"
1247836,B0021L8V0M,AUTBHG6070SL4,5.0,"07 24, 2010"
888311,B0007R4T3U,A1KAR9G699RM56,4.0,"06 29, 2005"
1357325,B003Q6D25K,AIK7I9BYWV9Q1,2.0,"05 2, 2011"
1400219,B004EPYZRG,A28MM46KI4EQB2,4.0,"07 28, 2012"
465006,6305438137,AYWSFRCIMOAYE,2.0,"08 4, 2008"
1580340,B0090SI3ZW,ABQUJ3Z6EP5GN,4.0,"11 10, 2012"
482505,6305897786,A21B2TJBWCSK1R,4.0,"09 4, 2003"
1129501,B00113O7MM,A2DAHERP7HYJGO,5.0,"04 6, 2008"
865459,B0006D3HGA,A7YRIAR531O83,2.0,"09 29, 2004"
505499,B00000J11I,ASF2Z8OJR0TP3,1.0,"12 17, 2013"
148342,0792842111,A1TO1P3NV7OAU6,5.0,"11 29, 2012"
92570,0790729717,A2ODBHT4URXVXQ,5.0,"12 24, 2003"
57894,0783227094,ANAYSRE3LX8GZ,3.0,"08 20, 2009"
910302,B0009PLLN6,A1TO1P3NV7OAU6,4.0,"10 23, 2012"
216700,6300215539,A3TZV5SXQ8F6ST,5.0,"02 9, 2009"
1396909,B004DK5CW4,AHIK7BUXFRMT8,5.0,"05 8, 2011"
522279,B00003CXDF,AT2BYFEVLVITT,5.0,"11 7, 2000"
1089345,B000TGCR38,A2G8D1VN3MVB6F,5.0,"02 27, 2012"
683103,B00005U14H,AMYW43AHO16SS,3.0,"02 18, 2005"
603928,B00005JLR2,AXJTNYD3UK1BP,4.0,"06 13, 2003"
1209467,B001KVZ6FW,A29ND8RD38SEUZ,5.0,"02 3, 2013"
1581058,B0090SI4HO,A6T098A9B0GZC,4.0,"05 27, 2013"
966964,B000E33VWW,AW99SBGWEXP0J,5.0,"01 27, 2006"
303964,6302250269,A2TAAFL2CH550H,5.0,"12 8, 2012"
1228738,B001PPLJIQ,AQ990HW13DP08,3.0,"04 20, 2009"
1323944,B0034G4P58,A3DZCNEU21MB6L,4.0,"11 20, 2012"
889054,B0007RUSGW,A25PM9JGHPU8EI,4.0,"04 10, 2005"
4993,076780192X,A3HIW4QORRARST,5.0,"04 19, 2011"
523515,B00003CXE6,A1UNJ46NSB352E,5.0,"03 20, 2001"
602055,B00005JLKB,A1V51M8M216Y69,5.0,"03 1, 2008"
636034,B00005JNTU,A5X1B2HBQUR3P,3.0,"12 15, 2007"
1648006,B00CIXVAN8,A3HNBLO0KIJVTS,5.0,"10 5, 2013"
864430,B0006A9FIM,A3943KDQAJM85A,5.0,"08 31, 2008"
113767,0790743531,A3H9JSM1SUTE4O,5.0,"01 10, 2005"
636857,B00005JNZU,A1CDNTB7377YH2,3.0,"04 18, 2006"
1037848,B000LC3ICY,A1CDZNPO7U4E6N,1.0,"02 22, 2007"
1294553,B002VPE1AW,A1TTN5AGHRRF2M,5.0,"04 23, 2010"
966367,B000E1YVZU,A2E3F04ZK7FG66,5.0,"08 31, 2006"
879436,B0007A0F4O,A3FUBUJAIGM87T,3.0,"02 2, 2008"
785859,B0000VCZK2,A1M9DQDGE07Q0U,4.0,"12 7, 2003"
290484,6302010306,A6A61594IFWJY,4.0,"07 15, 2003"
209458,6300213900,AO3JW5VHT2GQ,4.0,"02 23, 2003"
1391971,B004A8ZWVK,AV6QDP8Q0ONK4,5.0,"08 29, 2011"
925365,B000AARKO4,AWG2O9C42XW5G,4.0,"05 14, 2006"
1328994,B0036TGT8Y,AV6QDP8Q0ONK4,5.0,"08 21, 2012"
650418,B00005JPFX,A5TZXWU8AALIC,2.0,"03 18, 2009"
397654,6304039530,A168VXSISJWQN9,5.0,"07 23, 2012"
1118207,B000YAF4MA,A2MNMZMM6BGLTA,4.0,"06 21, 2008"
333782,6302784980,AMYW43AHO16SS,5.0,"12 15, 2007"
344764,6302906652,A1VCLTAGM5RLND,5.0,"09 8, 2005"
920630,B000A3XY5A,A1U360OMVQRPUB,5.0,"11 16, 2006"
605223,B00005JLSB,A17FLA8HQOFVIG,3.0,"07 31, 2003"
1617728,B00AW0KHTM,A3ITTX33YHDJSE,5.0,"03 5, 2013"
1171561,B001BCO8XQ,A126KX6FVI4T66,2.0,"07 27, 2008"
1229235,B001PR0Y4O,A3LZGLA88K0LA0,4.0,"12 3, 2009"
542507,B00003CY57,A39C7SEMCJWVOI,4.0,"07 2, 2001"
156251,079284632X,A15YPJLKLZS0MK,3.0,"06 14, 2010"
172650,1417030321,A1DZKOOMMJM1MI,2.0,"01 2, 2006"
587082,B00005JKJA,ACTEAPEPGDV8G,5.0,"01 18, 2003"
105701,0790736586,AK61LQI92GTCH,3.0,"11 20, 2004"
448885,6305112878,ADS5APY1NKTL4,5.0,"09 1, 2007"
919836,B000A343RI,A2BPDFR58H9575,1.0,"02 26, 2007"
447051,6305077495,AQP1VPK16SVWM,3.0,"01 23, 2014"
89052,0790729385,A13IKSGDYNBNQS,5.0,"04 17, 2007"
225230,6300247104,A3KMTOFTUUNFHG,5.0,"07 19, 2003"
440376,6304935870,A5AIEA4LXWJH3,5.0,"03 19, 2012"
703426,B000067J3S,AP0DQSDFSLP4P,4.0,"03 19, 2003"
144168,0792839692,A2ZX6GW8WL5AG3,3.0,"09 19, 2007"
539773,B00003CXXM,A27PSZX2SE0B51,3.0,"06 17, 2002"
129797,0792157869,A1P4ZRIZD5XXAN,5.0,"04 3, 2011"
284186,6301973232,A3KKOJ6T4DCBDT,5.0,"11 30, 2013"
1295614,B002VPE1BQ,AE9V37MS6QY8D,1.0,"05 14, 2011"
883737,B0007NFLO0,A3E5V5TSTAY3R9,2.0,"10 16, 2013"
1373473,B003Y5H5B0,A1KIQ4P4ZW3ALF,2.0,"06 28, 2012"
1681904,B00GUO2SKA,A328S9RN3U5M68,5.0,"02 5, 2014"
91573,0790729652,A370Z6I5GBWU44,5.0,"07 13, 2011"
177610,1424819547,A1DK5AZMXS1QA3,4.0,"02 14, 2007"
99148,0790732157,A3LZGLA88K0LA0,4.0,"01 9, 2005"
819267,B0001ZX0OC,A1RVF43G6YKDTK,2.0,"10 19, 2003"
1482605,B005LAII62,A1TOH8S8I1VT9R,3.0,"09 26, 2012"
951627,B000BW7QWW,A31BGWX3E6GVRB,5.0,"12 29, 2005"
1080537,B000R7NBMK,A22RY8N8CNDF3A,5.0,"09 24, 2007"
644113,B00005JOZI,A1CQGAPQMN41LV,4.0,"01 19, 2010"
317596,630251018X,A3O536E2YOKK4Y,5.0,"07 12, 2008"
1581797,B0090SI56Y,AN08HFRHB54FB,4.0,"12 28, 2013"
622624,B00005JMUK,APDPA11IZPYLN,4.0,"07 8, 2004"
553398,B00004W20F,A39C7SEMCJWVOI,5.0,"10 1, 2000"
1204172,B001IDZLCK,A32Z0G8WC39V0O,1.0,"11 22, 2009"
20388,0767834739,A29BQ6B90Y1R5F,2.0,"04 24, 2005"
179849,1558908242,A2XRMQA6PJ5ZJ8,4.0,"09 15, 2013"
635282,B00005JNTI,A32AK8FOAZEPE2,1.0,"11 26, 2005"
982788,B000F4PDF8,A3KF4IP2MUS8QQ,5.0,"09 21, 2006"
1688800,B00HEPE6MM,A1VAU4V7HOE90T,5.0,"06 7, 2014"
298595,6302158095,ALD1CRUBY1365,5.0,"06 13, 2011"
86879,079070546X,A31RM5QU797HPJ,5.0,"05 4, 2002"
623016,B00005JMX6,AVT9Q9PTUCDMR,5.0,"08 25, 2011"
1183905,B001DZOC3W,A3NM0RAYSL6PA8,1.0,"06 17, 2008"
1657913,B00DL47RQ2,A2BPDFR58H9575,4.0,"09 4, 2013"
265252,6301773578,AX3Z95IPNLK0S,5.0,"10 23, 2002"
985099,B000F8DBDK,AUHG8KSHI529U,5.0,"08 15, 2006"
110451,0790742705,AUWUHBDBD7B6D,5.0,"07 8, 2014"
583603,B00005JH9M,AYG1U47VFZ165,4.0,"02 21, 2002"
1239746,B001UV4XEM,A2OFSDJB3MVQ16,4.0,"12 12, 2009"
912732,B0009UC7H0,A5I8OWSLWM1MF,5.0,"04 17, 2005"
182333,1559409010,A1SCD2NYTIAQTY,5.0,"04 2, 2005"
1181471,B001DJ7PR8,A2FVLYFKJSV1WJ,5.0,"06 9, 2014"
722455,B00006RCNY,A5A2QE6NECFR5,4.0,"01 1, 2003"
1302506,B002ZG97E2,A2EDZH51XHFA9B,4.0,"10 20, 2010"
1500710,B005S9ELM6,ANCOMAI0I7LVG,4.0,"04 8, 2013"
632074,B00005JNJV,A35ZK3M8L9JUPX,5.0,"12 17, 2009"
190085,157362408X,A25MKVVHG6LL52,5.0,"06 30, 2012"
520455,B00003CWT6,A2SX0AP507CQ1Z,5.0,"11 30, 2003"
657604,B00005JPUN,A1LSDDSM4PGOU5,4.0,"03 2, 2008"
659548,B00005JPY0,A4GPHAI2LRIQI,3.0,"05 15, 2012"
1047347,B000MMMT9G,A3G6G5BJ67W1KP,5.0,"05 27, 2013"
93384,0790729733,A3KROYMQ61M7A,4.0,"03 26, 2006"
172543,1417030321,A13BLSXL78EMRX,5.0,"04 7, 2006"
588983,B00005JKMW,A2ZVERVFM25MJT,2.0,"11 5, 2002"
1638713,B00BUADSMQ,A3F8T3BRXRX5P3,3.0,"07 6, 2013"
819,0310263662,A1R6KGK8TRJAGV,5.0,"11 28, 2004"
602330,B00005JLKN,ABO2ZI2Y5DQ9T,3.0,"02 15, 2003"
57594,078322706X,A146D2LYLICNLS,5.0,"10 17, 2005"
521486,B00003CX8I,A7Y6AVS576M03,4.0,"07 4, 2001"
105447,0790736527,A2LRWMHJ1ZK36M,3.0,"09 26, 2012"
636975,B00005JO16,A35R8PJSEURHHF,2.0,"10 27, 2005"
763336,B0000AI421,A2RKI7RPP5CJMG,4.0,"09 2, 2004"
369508,6303327974,A2ZLROGIL2V7GV,5.0,"01 26, 2004"
224472,6300246787,A1F79FJJ7WZ0Q0,5.0,"05 7, 2007"
10284,0767810864,A2D9IEFJGB483Q,5.0,"03 9, 2002"
435658,6304779607,A1ZTSOBAPOWT3,5.0,"05 30, 2002"
1240477,B001UV4XGU,A22RY8N8CNDF3A,3.0,"02 19, 2010"
533275,B00003CXQX,A1CLHLW9PFKG9Q,3.0,"01 4, 2011"
750570,B00008YOD2,A1ER6IYOMM8VCT,1.0,"12 30, 2007"
364685,630321245X,A1RGTGCP7UG4ZA,3.0,"04 8, 2013"
1227958,B001PPGAIA,A2BDZAU0Y4J6NB,4.0,"06 10, 2010"
1139116,B0012QE4Q2,A3EZHMGGWY74HY,3.0,"06 16, 2008"
99079,0790732157,A1IKOYZVFHO1XP,5.0,"02 7, 2005"
397422,6304039522,A1GGOC9PVDXW7Z,5.0,"01 3, 2011"
1196069,B001GCUO5M,AKEKH0KGH6QWO,2.0,"04 22, 2011"
143982,0792839676,ATU6AN7OFVO0M,5.0,"06 20, 2005"
1508362,B0060ZJ7AI,A2NEBS1KBSLQJ9,1.0,"01 19, 2012"
505668,B00000J2KV,A2D8CUJPOSRPNA,4.0,"04 3, 2006"
72996,0784010188,A1TW9ZGRDQQZ2Y,5.0,"08 30, 2000"
528006,B00003CXKJ,A19ZXK9HHVRV1X,2.0,"07 8, 2001"
203574,6300183513,A1JH5J1KQAUBMP,5.0,"08 21, 2004"
704420,B000068DBE,A1IOJE0W1NXOSE,5.0,"08 31, 2002"
392445,6303961592,A16CZRQL23NOIW,5.0,"06 18, 2004"
266963,6301797957,A13IKSGDYNBNQS,5.0,"12 17, 2007"
282167,6301971345,A1AIV65FCPDTGE,4.0,"06 20, 2013"
1127030,B0010X740A,AH86MZPURQLCR,2.0,"03 5, 2008"
1511265,B0067EKY7M,A19HCQSC5FVOXW,5.0,"10 16, 2012"
1234996,B001SGEUYW,A4PPZNQF1X2IY,5.0,"08 19, 2009"
1568110,B008JFUUIA,A377NLBDO582PQ,3.0,"05 12, 2013"
1476408,B005LAIHXQ,A1V666Y9QXUUWP,1.0,"03 4, 2013"
643123,B00005JOUX,AVOCNUFOXUCA6,5.0,"05 10, 2007"
203776,6300183513,AGZVS6M8XJGN6,5.0,"01 11, 2007"
1683304,B00H1RMOI6,A2HGVGBEVX1XE,1.0,"02 8, 2014"
134008,079283318X,A2CZPM110DW516,4.0,"02 19, 2004"
293399,630204135X,A3SFO2GSP5CVSM,4.0,"09 15, 2008"
943071,B000BITVAG,A3PHTB9X7B11XL,5.0,"11 30, 2013"
933179,B000ATQYQU,A2GPEV42IO41CI,5.0,"06 7, 2007"
969188,B000E6EHE0,A2XGJ56VCFOKKZ,2.0,"04 22, 2006"
164600,0800141660,A2P49WD75WHAG5,5.0,"08 28, 2003"
1489557,B005LAIIMG,AMMNGUJK4HQJ5,4.0,"09 27, 2013"
583188,B00005JCKU,A2FS38D943KX12,4.0,"02 5, 2003"
1183846,B001DZOC3W,A1V3TRGWOMA8LC,1.0,"04 28, 2012"
1462257,B005IZLPKQ,A106YXO3EHVD3J,5.0,"05 5, 2013"
257494,6301599233,A2C7BOQVFH1HLE,4.0,"08 10, 2008"
49936,0783222734,A2VD2D1QHCMF9Q,5.0,"01 4, 2005"
533191,B00003CXQX,A1E1ZXFK18L9OR,4.0,"09 4, 2004"
54121,0783225881,A1FKH55E71FR03,5.0,"05 21, 2002"
755009,B00009MGEM,A259F4J3QOBIUH,4.0,"03 23, 2008"
102043,0790733897,AWG2O9C42XW5G,5.0,"05 5, 2011"
1010393,B000H5V8H2,A387BD735MI50R,4.0,"03 19, 2007"
219256,6300215938,A1345VRK5MYG7,3.0,"10 13, 2001"
1286200,B002S0OB8M,A6VFFRIHAXKRL,1.0,"10 3, 2011"
484742,6305958041,AJDYDG7YZY9QL,1.0,"12 8, 2001"
171861,1415726698,ACMAUJEBY6GJF,2.0,"03 2, 2007"
1364649,B003UESJF6,A3GRN6J64F2C3X,5.0,"11 28, 2012"
725934,B00007AJE3,A3KB1H0S7T6JX1,4.0,"08 28, 2007"
906771,B0009JE7NI,A2582KMXLK2P06,4.0,"02 18, 2007"
199209,6300181405,A366S12KCZ280V,5.0,"04 28, 2013"
1273919,B002K0WBXW,A22RY8N8CNDF3A,4.0,"01 12, 2010"
310025,6302380596,A3CE44SUJDTK34,5.0,"04 6, 2013"
58999,0783227434,AEF8X4ECM4Q3S,2.0,"12 21, 1999"
180548,1558908382,A36NUDST4Y5JBA,3.0,"02 4, 2007"
630139,B00005JNEI,A341BG8RMH8QW,4.0,"07 13, 2004"
454542,6305210101,A2TAAFL2CH550H,5.0,"09 3, 2009"
960216,B000CQLZ0Q,A15Q9YEG1XPEJN,4.0,"03 20, 2006"
363685,6303212263,A2YP1HYB6Q0JEQ,4.0,"01 16, 2014"
229502,6300251004,A3FHSLWEMH7JD8,4.0,"10 31, 2001"
178890,1558807381,A3H9JSM1SUTE4O,5.0,"05 27, 2002"
20866,0767836286,A24F1UX8ZT5IXY,4.0,"05 13, 2004"
590168,B00005JKNF,A13D1WTFEMS9VH,1.0,"04 2, 2002"
594768,B00005JL3K,A2H9UO8RYFX5MB,1.0,"08 1, 2003"
387687,6303908306,A109LWN9DUGPDP,5.0,"03 15, 2002"
261762,6301670140,A1XV95ID4PBQSH,5.0,"02 22, 2013"
116646,0790745399,AEGR40GALMDJ4,5.0,"04 26, 2004"
1696407,B00JAQJMJ0,A27FYYS44LH7KD,3.0,"07 15, 2014"
631532,B00005JNJV,A140XH16IKR4B0,5.0,"06 20, 2005"
97337,079073155X,A1D2C0WDCSHUWZ,5.0,"03 10, 2004"
781781,B0000EYUCU,A2ICI500LRO01K,3.0,"08 12, 2006"
613865,B00005JM5E,AYWAY5MKLAITN,5.0,"03 9, 2006"
998873,B000G5SILC,AYWSFRCIMOAYE,1.0,"03 4, 2007"
1118218,B000YAF4MA,AP3B615GM191G,4.0,"04 13, 2010"
78574,0788802194,AWSYTZ2I2MW0V,5.0,"05 1, 2012"
1092894,B000TZJBP6,AGVWTYW0ULXHT,2.0,"11 20, 2007"
523488,B00003CXE6,AGU2ZGUBFCJTJ,4.0,"05 12, 2004"
707868,B000069I1B,A1EI65WJC85U68,1.0,"10 23, 2002"
610468,B00005JM02,A3LH77PBDFEO3F,5.0,"08 6, 2009"
617672,B00005JMEW,AYUFQY3XG4ZBR,3.0,"09 23, 2004"
593694,B00005JKZY,A3LZGLA88K0LA0,5.0,"05 31, 2004"
873718,B0006SSOHC,ABO2ZI2Y5DQ9T,3.0,"10 29, 2004"
725670,B0000797IO,AL5OEDM8TPTKV,2.0,"01 19, 2003"
74442,078401115X,A2OLJM7IREKPWZ,5.0,"02 26, 2005"
1464957,B005LAIGPA,AWG2O9C42XW5G,5.0,"02 13, 2012"
156353,079284632X,A1C0PHJN6AUZT6,4.0,"03 27, 2008"
518591,B00003CWQ2,A3GBS2HNVVTTHW,5.0,"07 29, 2002"
663181,B00005LDDB,A3TYO5D7YVSIIE,3.0,"08 27, 2001"
134107,079283318X,A2XVRCU5DQBULH,5.0,"12 18, 2002"
1483422,B005LAII80,AXYEW4EJR2BIA,5.0,"01 10, 2013"
1090792,B000TJBN7Q,A2582KMXLK2P06,3.0,"04 26, 2008"
227672,6300248143,A2AKDKY2LNMQVK,5.0,"05 6, 2014"
248946,6301285085,A2ZVERVFM25MJT,4.0,"04 6, 2002"
145836,0792840909,A2SGR7LE899LGG,2.0,"09 23, 2003"
91951,0790729687,A2I2DE1DJUVQOO,1.0,"08 5, 2008"
654430,B00005JPO1,A2BPDFR58H9575,4.0,"05 26, 2008"
1451055,B0059XTUB8,A1MNUAXPWP8BUJ,4.0,"05 1, 2012"
1174472,B001C4CI8U,A1YVDY3TISDRE1,4.0,"04 29, 2009"
1403065,B004EPZ06G,ABO2ZI2Y5DQ9T,3.0,"05 2, 2013"
1163124,B0019EXZXU,A3DHQ5WO80X1IZ,4.0,"05 17, 2009"
367110,6303265693,A1MB5HUA3WYEJC,5.0,"04 15, 2008"
532199,B00003CXPV,A1P2NBM3P3TS2X,3.0,"08 4, 2004"
6926,0767802659,AIBRTGBN07D6A,5.0,"02 3, 2004"
881445,B0007KIFI2,A1X054KUYG5V,3.0,"12 17, 2008"
163013,0800130448,A3GA09FYFKL4EY,5.0,"09 4, 2004"
1163213,B0019EXZXU,A1X054KUYG5V,4.0,"05 20, 2009"
785008,B0000VAFNQ,A1RVF43G6YKDTK,3.0,"09 28, 2003"
847422,B0002VYOV8,A169I83JL8QJGN,1.0,"07 2, 2004"
317127,6302510015,A3INN916E4VION,3.0,"06 14, 2007"
636928,B00005JNZU,A2PNTEDGMOLMOY,4.0,"05 15, 2006"
952767,B000BYA5G4,A4X7FBQ5SKPI6,1.0,"03 7, 2007"
1181513,B001DJ7PR8,A2IG2FG7L85RMU,3.0,"01 31, 2009"
649360,B00005JPE3,A3KEZLJ59C1JVH,3.0,"01 4, 2008"
561725,B00004Z4WR,AKCF45Z2DV6TN,1.0,"10 7, 2002"
514019,B000028U3R,AUTBHG6070SL4,4.0,"03 1, 2007"
584696,B00005JKC3,A1IBC9XP2LICQL,4.0,"11 27, 2003"
887243,B0007Q6VY6,A328S9RN3U5M68,5.0,"05 27, 2012"
527874,B00003CXKJ,A33F8ZLBK7WWD9,4.0,"03 1, 2001"
37680,0780630866,A35FMDBNQ2SI52,5.0,"02 8, 2006"
1076110,B000QGDY06,AQ0EO10KTRJ4V,1.0,"07 21, 2007"
743614,B00008K7AM,AQZH7YTWQPOBE,4.0,"06 4, 2011"
366148,6303257372,A3MV1KKHX51FYT,4.0,"11 23, 2011"
613124,B00005JM4Z,ADKA2MJQQCMTO,1.0,"03 9, 2004"
35199,0780626966,A1KP0IVWU0RQ0A,5.0,"04 24, 2006"
130083,0792158288,AGZVS6M8XJGN6,4.0,"08 6, 2008"
824710,B00024JC3U,AVCRD98TH48RN,2.0,"08 10, 2004"
763882,B0000AKCKI,A2PV6GK1HV54Y9,3.0,"11 23, 2007"
954697,B000C3L27K,A29TKSIWA3JKF3,4.0,"10 25, 2012"
747881,B00008W64E,A2B73CL3QSYWLB,4.0,"10 23, 2004"
1012979,B000HCPS8U,A3SYMLB8JSW5VD,3.0,"10 27, 2006"
653746,B00005JPNO,AY24PALJV97FG,4.0,"05 22, 2014"
1484239,B005LAII8K,A1S1BJFTA644TU,4.0,"01 12, 2013"
701436,B000066C6I,A4UKBG3M5U5TI,4.0,"07 13, 2002"
458228,6305286566,A1722QIGPBK140,2.0,"06 23, 2001"
202840,6300183181,A3EW4TUSY1HAXC,2.0,"04 23, 2007"
671599,B00005O5CM,A2BPDFR58H9575,3.0,"04 18, 2007"
432000,6304681526,ALJGB7XHPFCR,5.0,"04 22, 2004"
199068,6300181367,AQP1VPK16SVWM,4.0,"06 10, 2011"
1189524,B001FB55H6,A1VJ7HYM1EC94M,5.0,"03 15, 2009"
507759,B00000JRUB,A20EEWWSFMZ1PN,5.0,"10 31, 2000"
998960,B000G5SILC,A3M2WW0PO34B94,3.0,"04 23, 2006"
602667,B00005JLO8,A2R1HAXRNU0QX7,4.0,"03 3, 2003"
529083,B00003CXMG,A1TK6R2JSC97HL,4.0,"12 6, 2001"
39317,0780656946,A1N49TOJZFG48H,4.0,"12 12, 2009"
408899,6304233639,A1P6NRWDD1NT4B,4.0,"11 4, 2004"
33978,0780625129,A27A3AZA7L12N6,3.0,"07 14, 2002"
1209102,B001KVZ6ES,AGOIS4LC6AY9I,5.0,"07 27, 2009"
1206,0310263662,A1X054KUYG5V,3.0,"12 17, 2008"
751709,B000094FFA,AY69ZK7G6CNYJ,5.0,"04 18, 2005"
933960,B000AWYOGE,AV6QDP8Q0ONK4,3.0,"08 3, 2011"
410401,630426786X,A2PR6NXG0PA3KY,5.0,"01 9, 2013"
13438,0767817664,AIMR915K4YCN,5.0,"05 11, 2011"
924870,B000AA4JKW,A3D2VIUT2HWP0Z,5.0,"10 15, 2005"
609859,B00005JLZK,A25ZVI6RH1KA5L,3.0,"05 23, 2005"
85688,0790701022,A25KKXUQQ0OLWB,5.0,"09 18, 2010"
872565,B0006SGYL0,AAU7CAQIN5BAE,2.0,"11 8, 2007"
221755,6300216500,A1D3XQC2DIT,4.0,"03 9, 2005"
1313738,B002ZG99TA,A9LAPV8XNKZVZ,4.0,"12 5, 2010"
76486,0784011796,A1MNUAXPWP8BUJ,3.0,"11 26, 2012"
1030886,B000K50PK0,A2NJO6YE954DBH,4.0,"07 14, 2007"
1555779,B008JFUNHI,A3OXW1R2RMDXBX,4.0,"11 18, 2013"
1012332,B000HCO83G,A10HMPPHWI3V0A,4.0,"05 29, 2006"
852127,B0002Z0EXQ,A3M5O6UHXO9IBU,4.0,"05 30, 2004"
483949,6305949557,A34XPZS5DXA6HA,5.0,"02 24, 2003"
1585484,B0095HHM78,A2U1XW73HOCVID,5.0,"12 28, 2013"
984827,B000F7CMRM,AJMU8VVFKMZI4,1.0,"12 4, 2006"
1261773,B002C39SQK,A2ATWKOFJXRRR1,4.0,"09 21, 2009"
232973,6300268853,A37NL9EDUT23IV,4.0,"08 21, 2007"
1175142,B001C5LLPU,A141HP4LYPWMSR,3.0,"09 10, 2008"
134046,079283318X,A3NN4RTUN0LHBN,5.0,"01 1, 2004"
530168,B00003CXO0,A3G515RA5ZXR3B,5.0,"01 14, 2001"
1074364,B000Q6GUT8,A1S8AJIUIO6M9K,5.0,"07 26, 2007"
204977,6300184234,A3APW42N5MRVWT,5.0,"11 24, 2011"
1274282,B002KCO6QA,A1Y0HX12MCT6OR,1.0,"04 13, 2012"
1599873,B009NNM828,A2TXR85WQLE32N,3.0,"03 30, 2014"
1152770,B00168OINK,A27FR2C67JPDRS,5.0,"06 8, 2008"
708053,B000069I1B,A32XK1ZCXM66OT,5.0,"01 24, 2006"
524379,B00003CXG6,A1GD1G8XXPRYQ8,5.0,"05 1, 2014"
1312342,B002ZG99G8,AGKPTMTR3UX1R,4.0,"08 29, 2010"
518509,B00003CWQ2,ACAO2J1XCS4FL,1.0,"06 20, 2000"
643138,B00005JOUX,A1JH5J1KQAUBMP,3.0,"04 2, 2011"
214577,6300214664,A3S98L5B1SR9P1,5.0,"01 7, 2005"
840872,B0002MJT0I,A1R8LZYZR3377O,1.0,"08 3, 2005"
884719,B0007OCG56,A2XGJ56VCFOKKZ,5.0,"07 27, 2005"
1237317,B001TOD92C,A1CYRTQ04LYI55,4.0,"07 26, 2009"
942377,B000BHZ2BO,A1BJJVV2B5VLUQ,5.0,"01 16, 2006"
136040,0792834976,A2AKDKY2LNMQVK,5.0,"11 13, 2013"
960491,B000CQLZ8S,A2582KMXLK2P06,5.0,"07 18, 2013"
847638,B0002W4SBI,A11XKY4EIU2KNR,4.0,"11 18, 2004"
1529558,B007C4ZJ0S,A10H47FMW8NHII,3.0,"03 24, 2012"
49259,078322172X,AIFNOZKR9WTYI,5.0,"04 7, 2008"
265293,6301773578,A2HJZ2KN9YA9L2,3.0,"11 26, 2000"
80484,0788812408,A2GPN2VKS8E77C,5.0,"08 18, 2007"
701139,B00006684S,A11PTCZ2FM2547,5.0,"10 6, 2002"
329425,6302720419,AV1KYJXHOWPMD,5.0,"03 19, 2006"
534017,B00003CXRA,A1QQPIUXWD4G0Z,2.0,"07 29, 2004"
1476093,B005LAIHXQ,A31BIRBM0DK4T5,4.0,"12 14, 2012"
301167,6302206294,A3RX54RU8R8OMH,3.0,"08 22, 2003"
491208,B0000040E9,A27CFNHYZG6WS8,1.0,"03 16, 2001"
665681,B00005MKKS,AY46DEOJJYFTW,4.0,"09 20, 2007"
129623,0792157850,A2WSI8HOWHFDOT,5.0,"07 20, 2004"
528189,B00003CXKM,A152C8GYY25HAH,4.0,"03 18, 2002"
55408,0783226039,A39CX0EE4BZCZC,4.0,"04 27, 2009"
448855,6305112878,A3W3PK9TVKEH7Q,4.0,"06 5, 2013"
420000,6304411448,A1RJXK6KF3LL5R,5.0,"10 28, 2007"
354593,6303073107,A16CZRQL23NOIW,5.0,"05 25, 2004"
1346753,B003IMERX8,A16IITISD2LAX0,4.0,"07 1, 2010"
174535,1419819100,A8DI0COTCMRDV,5.0,"04 6, 2005"
524109,B00003CXFG,A1ZTSOBAPOWT3,5.0,"09 13, 2002"
1120466,B000YPUF9W,A15OCIHXTP1OOM,5.0,"12 12, 2007"
686957,B00005V3Z4,A2XXV9HF169LCF,5.0,"06 13, 2007"
475697,630575067X,A77184QJM3PM,4.0,"03 24, 2002"
313900,6302464889,A2AHI9YY06CP70,4.0,"07 7, 2008"
903483,B0009AK57Y,A188KU3SI543V3,5.0,"03 27, 2006"
1012167,B000HC2OBO,A3FBTJCCNQXW2U,3.0,"08 6, 2006"
930144,B000AP04EW,A1ADG449ZNEO6Y,3.0,"12 1, 2005"
