user,item,rating,pred
A1UFV4HALV2OXW,B002ZG98Z0,4.0,3.7606694904572047
AVOCNUFOXUCA6,B0007XBM5W,1.0,1.1373946107417305
A3FUBUJAIGM87T,0783116926,4.0,2.954516763637158
A29QA79VLQGHY6,6300158772,4.0,4.264365484011008
A24H35U47VPA9P,6300271439,4.0,3.1992398760194662
A1N59CBWI0X54S,B00005JM0B,5.0,4.310699908630282
AYY56CYWR2VM7,B0050PYNO4,4.0,3.514233429079157
A2W34G5XYDFJWP,B0001GNJEC,5.0,4.850141314029423
ABO2ZI2Y5DQ9T,630180550X,4.0,3.5002041171214167
A6FIAB28IS79,0792838084,5.0,4.358247694935544
A36X6YRWEQQ7PW,0767811100,4.0,5.0
A2DSXA1E02C86D,B0007OCG56,3.0,3.3206315041654926
A2RDR5G65D9H84,B000MMN6YS,5.0,4.101077381866528
AYVFNOQHY8P3,0780621654,5.0,4.223423047572517
A3QJU4FEN8PQSZ,B00079HZOS,2.0,2.4578684602197987
A2KWQ64TRHB3YH,B004IFYMWK,5.0,4.803730455345443
A1TOH8S8I1VT9R,6304953747,5.0,4.062381901454597
AL277B4AQCWBG,0793906091,3.0,3.4512229823118887
A366S12KCZ280V,B00000F39T,4.0,4.288444893060941
A1GGOC9PVDXW7Z,0783216084,5.0,4.808870555385554
A1L8HRCM60W0W7,B00005ASOC,3.0,4.0590482167115445
A1X93ES4DITTWK,B00005JKC3,1.0,1.9337996643164317
ANGH6401L9Y0T,B0002KVUKM,5.0,2.9425556626042977
A13MTBI2DEEQ0K,6302595916,5.0,5.0
A2BIAR1V0PWO27,B0006VL1J2,4.0,4.520839836350324
A1NSUJJCG73IRF,630518299X,4.0,4.044812679875075
AZQ7O73EAS3VI,B000HCO83G,5.0,3.9654559159994083
AIMR915K4YCN,0783227507,5.0,5.0
A2IY3CYRTKNEQZ,0783216084,5.0,5.0
A3JH9D4VAIOF8H,B00363WG5K,4.0,3.3599707999299335
AGZVS6M8XJGN6,630027179X,4.0,3.9168298823717644
A3EFSLEMHNPP6A,B002HRF68A,4.0,4.311618833054291
AH1M9A3JTV7C3,B00005JL81,4.0,3.4874355323091084
AGNOPNCN6FHB6,B00000J2KV,2.0,2.879266250733436
A2TRR8VUVHWTM1,6301006798,5.0,3.869891231965858
A2VUOO5RVB78A7,6302824729,4.0,3.3478831286696304
A1TOH8S8I1VT9R,6302309751,3.0,3.4371195711039544
A2HVL790PBWYTU,B005LAIGOQ,4.0,3.982902840740158
A3LZGLA88K0LA0,B006C0PPO8,4.0,3.683911227041156
A1O1HWFO5Q9PJ0,B0059XTU3G,4.0,4.22570635968425
A3E973VF7BH79T,B00009W0U4,4.0,3.5636754914061695
APP5MBH2BSX6I,0790743221,5.0,4.021967590843262
A1LACH6MLQWZ,6304345062,4.0,4.695070191093711
A3F8T3BRXRX5P3,B008N6YTL4,4.0,3.3356687714081943
A2SJ7L8QB52WDW,B000K7VHOG,5.0,4.350278550448561
A3V7H58BH72AYT,6300214354,4.0,4.064146956031526
A1X15AQVSCKKRG,B007REV4LQ,5.0,3.770639205276172
A3CJC7K4QZBYW5,6305475695,5.0,2.220417216289839
A32H7210WMUXDC,B00AIBZKV0,1.0,3.432059406777114
A3PPXVR5J6U2JD,B009NNM77E,5.0,4.0426378592033965
A3C6CZC2JP67VK,B000A1IOGG,4.0,3.5754492938244478
AB0GGIQBNB36Q,6302380294,5.0,3.6671443493261293
A3DSFGCB824EQ,0790729652,5.0,4.765603733205172
ARFCORBCTKX1J,B000K7VHPU,4.0,3.9269492701436266
A1CDNTB7377YH2,B00005JM2Y,5.0,4.664777425195515
A1TOXCG4QWQLHA,B001BPJJ82,4.0,4.298983910775365
A2XNOB1T796Y6B,6303492509,3.0,3.5258137250547383
AW1JR8QFSUIJX,B000UJ48OU,2.0,3.567806056971267
A13QNGUB9IYTY4,B000PMG16U,4.0,4.4002309343288655
A3PZ0H4BMZOFRT,B005LAIGOQ,4.0,3.579258293911677
A1S8AJIUIO6M9K,B002ZG98VE,5.0,4.718916793743852
A3MV1KKHX51FYT,6300183580,3.0,3.1134931207885614
A35YWA2V4QHOJ3,B00024JC3U,3.0,3.6179478184894798
A2DAHERP7HYJGO,B002ZG99EK,4.0,3.983146180483734
A1GR7YQLBT8N83,B003L77G6A,5.0,5.0
A1IWWRZJOXOSYP,B000294TC4,4.0,3.9976547198750834
A2DEB4K5G9X21C,6304029977,4.0,4.247709171198343
A1QS0986XREJNE,B005LAIISA,4.0,3.001813180748381
A235KCW5P29N09,6301967593,4.0,3.2833984714596633
AKD9FWMGD6AZM,B008JFUQ16,4.0,3.6877313955471975
A2QA095LQPDBJD,B000JBXHQY,4.0,3.1990891353242725
A3JPFWKS83R49V,B00005JNTU,2.0,3.024574929092427
A9I40WFF40R4,0792838289,5.0,5.0
A2FF11D7REYZMX,B001HN69AE,4.0,2.535731516372344
ALWB64XOXNMDP,0783223218,4.0,4.437277111512895
AUTBHG6070SL4,B00G7QQ1Y0,4.0,4.221456920954446
A4ANCEUA6PFCD,B00003CXE4,4.0,3.752409693070219
A2B3Z2QHW3V35S,B001C5LLKU,3.0,3.5348883530398747
A2NLDZ1ISQV2Z7,B00003CXTF,3.0,3.6549449199473054
A3VU7CP3MHLEF1,B000VBJEEG,5.0,4.757592054895814
A1IWWRZJOXOSYP,B00003CXS4,5.0,4.37576561086042
AYKEN16NIUW9M,B000R9U3AQ,2.0,2.9029293809181373
A3AZUX1EW379D0,B00003CWT6,4.0,4.262135728291882
A3L61G6N7AT8N2,B0011P4X8S,1.0,2.454005912533387
A6T098A9B0GZC,B001QOGYAO,5.0,3.2320460803477395
A3Q1FVRV0CRYTH,B000FIHN5M,4.0,4.4180264887149825
AWG2O9C42XW5G,B007IJKQG4,5.0,4.781964360495378
ATS1HA5M3EPZ4,B00003CXZ3,3.0,4.459133054252939
A2MZXLN9TLP1R4,B00005JLF1,3.0,3.7513682981876486
A16PV864GUDFQB,0783227507,4.0,4.871217375571876
A34GH2NWY1WBBA,B000FOPPEC,5.0,4.4202603341811715
A7VFDN1XKTF2G,6302181755,5.0,4.317762241708587
A30A5I8FG82M2E,B00005JNP4,1.0,2.7139122940288196
A2HZSCP2YBACIN,B003Y5H5HO,3.0,4.345125058719436
A29UH663BZ88D9,B000BYA5G4,5.0,4.0861212087174135
ABO2ZI2Y5DQ9T,B000VIRD6U,3.0,3.099518897177043
AVQJD41PLPOOQ,0800141709,5.0,4.271156252523701
A2A6NH6DPE0VXR,B00000JMQC,4.0,4.009851888872737
A1V3IO23FZFF9L,B0001A79EO,1.0,2.7509031391111147
A9998RE3AEA95,1564427978,4.0,2.780994722890241
A2NJO6YE954DBH,B00005YUO1,4.0,4.947344562782813
AYZLXLVMJGTJV,B00000F2UF,3.0,3.549834543139293
ADUGOXKRC2A2D,078401132X,4.0,4.755352545962885
A2EEUQ81DTY7G3,B000FEBZ0A,3.0,2.8015411927244944
A3V61K0EF38GP4,B000NOKJBS,5.0,4.451956853114554
A32XK1ZCXM66OT,0792834879,5.0,4.719507171849114
A1X054KUYG5V,1558908390,4.0,3.3624160019067935
A3BHHSORGTDW8K,6302784980,5.0,4.703211627223948
A2EQJSK0UWW8P5,B0059XTU3G,5.0,4.125501145189329
APM06HT7JIPZ5,630156118X,5.0,3.9494290626986626
A3LOBF0ZU1HE0S,6304697961,5.0,3.5636654528724923
A2BDZAU0Y4J6NB,0790744732,3.0,4.510154595694549
ABN5K7K1TM1QA,B00006FD9P,4.0,4.033344259378
A32MF1KTDEM1JB,0780619412,3.0,4.212658615697553
A1ER5AYS3FQ9O3,B005HFI7HQ,5.0,4.8645962313901965
A3JLOIXFM75QNV,B00005JO20,5.0,3.3422319425927918
A2PV6GK1HV54Y9,B0009JE7NI,2.0,2.980285892966864
AEGR40GALMDJ4,6300214117,4.0,4.622279525672744
A2ZA9MYCJTO44C,B005LAII3A,5.0,2.6485734910674554
A3MV1KKHX51FYT,6302380561,5.0,3.5341958990209674
A3C6TD8ZH4UHSO,B00005JMJG,4.0,4.5425549671574235
A4SY5RCGC5CH9,6301977203,5.0,4.744123655684636
A3QLAOOTFEHCJI,B009NNMAZI,2.0,3.3877327679143137
A2JEONEOLE4FD2,B0012QCZ5O,4.0,3.1738056102236434
A327YZ9EDPHDOQ,630251018X,5.0,4.6097480647491516
A39CX0EE4BZCZC,6300213781,4.0,3.7583041391599505
A2HO26XOD5SXLL,B008JFUPFI,2.0,3.895603193463908
A19VMQDCB4HZ9P,B00009W0U4,4.0,3.881084898891683
AW3VZ5O895LRK,0767832485,5.0,4.067256734697446
A3MGJVPJBNPSEJ,B000059OLR,5.0,4.02580411615749
A1AISPOIIHTHXX,B000068OJ1,5.0,3.5503003455008146
ACIBQ6BQ6AWEV,6301798058,4.0,3.864106077635249
A370Z6I5GBWU44,B00004XPPG,4.0,3.9729630133888545
A2UQIIJ2CD8REE,6303422020,4.0,4.045979638417787
A8WZ4YFQB77HC,6302605032,4.0,3.679171056910654
A2ZVERVFM25MJT,0767831322,3.0,3.507031183803978
A1Y34Q15XST3I8,6302477743,5.0,4.312154197779769
AW003H7Z3OCHA,0767809262,5.0,4.861574348158571
A37BTU85F17716,6302872669,5.0,4.647890443177549
AVCRD98TH48RN,0792839692,4.0,3.6042598924660543
A1IQV6AI7L9NOK,779913027X,5.0,4.286496530820582
A1OJB1AQVIKFG1,0790729733,5.0,4.074010025452489
A1Q6PG0Y3XZL7M,B00G15MDI0,5.0,5.0
A3JBMNBK3Y61LW,0792110463,5.0,4.554047298626794
A14OB7YKMPBJLW,B00008NRI7,4.0,3.9274471256080714
A244CRJ2QSVLZ4,B000035P6X,4.0,4.33351767466837
A1ME7N1ORVTEG5,B004QL7K70,5.0,3.6097830855249495
AMLV3B3JDF4HD,0793910323,1.0,2.83710988060544
A252OLCRSNA37I,B0000399WE,5.0,4.131184359616154
AME0VCSZMOIC3,6303047564,3.0,4.409331282153492
A1CYRTQ04LYI55,B00005JO20,1.0,4.343291849614452
A12IRGQLFE4EBA,B0034G4OXQ,4.0,3.550799225624667
A2EDZH51XHFA9B,B00005JPS8,4.0,3.648211101296135
A3F5R62FYMMWNF,B00004YRX3,3.0,3.5320388285513205
A3KF4IP2MUS8QQ,B0009X7BFK,3.0,3.5877410782795875
A3HJAIFRRFHUAB,B006PTL1GC,3.0,3.881174803189812
A1RJXK6KF3LL5R,0792838467,5.0,5.0
A1EAMAQ8BSI0LY,B00BEIYOHC,4.0,3.2568471944924595
A328S9RN3U5M68,B001BP4K22,4.0,4.038122260267449
AIRHRV3D8X4J1,B00005JNNT,4.0,3.620285969736075
A171FU7AC9YYMS,0793906091,5.0,3.3856882917882065
AQ990HW13DP08,B0007PID84,5.0,4.1934512337273215
A3HTAFZQBLXVXU,B00DJYJWVW,2.0,2.577892194206013
A26A8T38C2GQD7,6300182665,4.0,3.6140807957191745
A1IUI3CJUMB7J0,0788860704,5.0,3.575854677363642
ADKKDZGDVEVWZ,B000F4PDF8,5.0,4.766005147818695
A35ZK3M8L9JUPX,6301885732,5.0,4.912712472421609
A39S5KUUUVRSVF,B00005JLKB,4.0,3.7083307570964408
A1TEMNM9ZEOLJ6,B00029LO5E,3.0,3.059537257087667
A3QJU4FEN8PQSZ,B00005JPLE,1.0,2.671959765449029
A595T15OO91DC,B00008DDVU,5.0,4.082908305247062
AIBK2RX2W6601,0310263662,5.0,4.080897353349686
A3OT6IQ0YHGDCB,B00005JM0B,3.0,3.8639834026534396
A1TK6R2JSC97HL,B00005JPNY,3.0,2.7881889370553825
AQP1VPK16SVWM,B003Y5H5HO,5.0,4.037691956964899
AEWNMBHW42GGE,6305262241,5.0,4.02194584692458
A23LK95G7TWHZ9,B000C65Z1G,2.0,3.290521235369376
A1NV8HZTGKIPXQ,B00005AAA9,3.0,3.7701069309305533
A3II7VQOJ0Q1XD,B000M5B98A,4.0,3.6584848878419356
ARXUTYSPF3GBW,B00C5W3SBE,5.0,3.654764518828425
A39AWL2FKWDFK6,6303943004,4.0,4.257962499806836
A2P49WD75WHAG5,B00005JOC9,5.0,3.754744631148215
A3VC1CIRFDXJAY,6301976258,5.0,5.0
A3OBJ6YTIK70LJ,B004EPYZQC,5.0,5.0
AP7MYGA4UEE67,6303212263,5.0,4.161985720614531
A39CX0EE4BZCZC,B00275EHJG,5.0,4.670507744690248
A1GHUN5HXMHZ89,B000W4HIY0,5.0,4.203817275324699
A28GZ5XS8DE660,B00005JKIR,4.0,3.8161475614043
A2KU5PG32H7QBN,B000DZIGDU,2.0,3.747984817472867
AIFXFHO2N9WJB,6304707045,4.0,3.3556289820673637
A36NF437WZLQ9E,B003L20ILA,5.0,4.643838376229425
ADVX0P3EIKWBK,0310263662,5.0,3.851568946458541
A38AXXL7DMVFMQ,6305668353,5.0,4.2441229944492855
ADLO6KBZX2SHU,078881172X,5.0,5.0
A351XMJF8DCD8Z,B0001ZX006,2.0,4.16153592999054
A1OC44Q6V9TT0G,B008JFUP8A,5.0,4.32180194437672
A3F7PBATA5KROT,6300216179,4.0,4.416272687430968
AZ78HT7H9DVJG,B000PATZJW,3.0,2.939988719358368
A1GHUN5HXMHZ89,6305229449,5.0,4.427395011747162
AEGR40GALMDJ4,B00018D42W,5.0,3.5677957361167456
A96K1ZGW56S2I,B001PPLJIQ,5.0,4.240958396511106
A1CRXCI3SAVCGV,6303451489,5.0,5.0
AWEOR1WZSMBEZ,0790705141,4.0,4.33851622474557
A18758S1PUYIDT,B00005JLSK,5.0,4.2006380720981875
A3USRUCHAOC3MT,6301885732,5.0,4.489705138256123
A3IMC3V6YXSLV4,B009AJB0YM,3.0,4.190210487754802
A1TMAVN4CEM8U8,0790731509,5.0,5.0
A84UFSF2SZS2W,6301285085,3.0,3.2303068309995164
A633NIAR4JJAR,1415723702,3.0,3.6069621327023875
A216NLPTKDIUVU,B0051CSI0G,4.0,4.657759522484857
A35R8PJSEURHHF,B000GCFO08,5.0,2.454213545953042
AJKWF4W7QD4NS,B00005JPAR,5.0,3.5005720933948026
A9PRJA8LIZL9S,B003UESJHO,4.0,3.238257839910234
A6FIAB28IS79,6301055845,4.0,4.195297684271269
ALLIGF5OZM1I6,B0021L8V1G,4.0,4.057836360669492
AT6XNDIZ7W91W,B000E5KUME,1.0,4.350070829982783
A28B7IJR80M8KE,B005LAII44,4.0,3.60377501651098
A3OD04P0A831WB,B005LAII8K,4.0,4.202040454888905
A13TO5TU4A68LD,B002ZG980U,3.0,2.9218516257839835
A27TQA0XCZUXZY,B00BBAQD6S,3.0,3.8465837869511468
A2MG8DHACXH5MS,B000957O7S,5.0,4.744622745096772
A35ZK3M8L9JUPX,B000J4QW7W,4.0,4.072826166297521
A2ULSA0IRUE09E,B00003CXQX,5.0,3.736536408847037
A1VH6QWC6JZRAC,B002VECMAE,4.0,3.4811662853337966
A1KT1GWCW8F80,0783116934,4.0,3.955305574704486
AZVRFM578CX6M,B000GCFO08,5.0,4.537890171088802
A2UYESWHWMY6V3,0790705141,1.0,4.779217484051542
ALJLONJXLA3OQ,B008JFUO72,5.0,3.8530303838057756
A6LUXI8I8BU6P,B000C3L27K,4.0,3.836313958859811
A96K1ZGW56S2I,B007HHWJD0,4.0,3.1445873993782727
A2IHCZ5E42IK62,B005WAP2U6,5.0,4.307327841754835
AI0OAQ6E2O8VF,B0001GH5TW,4.0,3.795603459261942
A3UZFB2LEZYWCT,B002ZG97E2,5.0,3.242339579693068
ANN4JW1E08AS6,B000A7LR82,5.0,4.007098487849295
A3PPXVR5J6U2JD,B001KEGR5M,4.0,3.546325325251411
A1IAQIZSXONWVU,B00005JNY3,5.0,3.3051245178933617
A36EW68H08UOCS,B00005JOHC,4.0,4.480256368569017
A25KKXUQQ0OLWB,6304429207,5.0,4.440925458901689
A1NFCJXNYVJ0O1,B00437IE8G,3.0,4.592346397009255
A2UGVZFKH8O5X4,6304007574,4.0,4.140129100664218
A39H1GO9E3YQIB,B004EC5ITI,1.0,2.9415731423133673
A14DDIGI6760D4,0783228317,2.0,2.9605312294842667
A22GJ2SRENMZS0,B00BNWWUDY,3.0,4.130652060959785
A1QRXEM0WSLGT5,B004EPYZT4,3.0,2.9347482555313675
A25PM9JGHPU8EI,B000F7CMRM,2.0,3.075565813236724
A3JCKCPZHK4CZP,6300181987,2.0,5.0
A21G1HKUQPHFKI,B00005JKQZ,3.0,4.6232994654970545
A1HHY7EFRT2KGQ,6304507348,4.0,4.210772770112637
A1V3IO23FZFF9L,B0000CDRVX,3.0,1.7087461339597068
A1O8TLZLO5EUV6,B000JVSUSE,1.0,4.617152276723695
A8EO864QVNMC2,157347049X,3.0,3.551152477114518
A23HTHSRWOI7Y0,6304490135,4.0,4.302941300027172
ADQQE8RSV6KFP,B0007M2374,2.0,2.8477468263442827
A3DI82C5ZFA1KS,B00005JPFH,1.0,3.4407256426672257
A96JD9312DHWC,6304953747,4.0,4.8658847526677675
A17FLA8HQOFVIG,B00005JOFZ,5.0,4.334543170698456
A18G7GG53G2X8A,B001GCUNZI,5.0,3.321775074051117
A1PL8JA0TEHBVN,B001MYIXAC,5.0,4.468796700441472
A1M9DQDGE07Q0U,0792840046,3.0,3.6148593069819057
A3VZVYWCTGIEV0,6300270912,5.0,4.838995608512219
AZSN1TO0JI87B,0767833902,2.0,2.4007542165914364
ASA4ECJJKPSY2,B00E8RK5OC,2.0,3.7909355337702526
A3F8T3BRXRX5P3,B00DL47RQ2,2.0,3.7459383016586933
A1XOAWH42QK71Q,6302877865,3.0,3.454832727406422
A126KX6FVI4T66,0792101448,3.0,3.9353339811565298
A1IWR4FKPGE95C,B00005YUPJ,5.0,5.0
AUDMEN4VFE8CM,6304054106,3.0,4.237264326822908
A34W7QA4J5UTOR,B00005OCJP,3.0,3.415680218939461
A3FBTJCCNQXW2U,B00064LJVE,2.0,3.2454207574846503
AL277B4AQCWBG,0792145496,4.0,3.779778749673775
ACM90BRKX73OG,6302969778,5.0,3.5435878596155233
A1VKEVP3GO1G9R,630264223X,5.0,3.3475281930179284
A3KUUII2GSHN7T,6302291879,3.0,4.292220218517033
A3AVJCB1ZD6ZY5,B00005JP97,4.0,4.148147520956674
A97Q71MM5N4NW,630245333X,5.0,5.0
A387BD735MI50R,B002BWP4A6,5.0,4.054859096899173
A32T2H8150OJLU,6300181464,3.0,4.205997587997222
A2F8R40Z2OMIJM,6305949638,4.0,4.067820480538713
A33I7TEX4OT1XQ,B007L6VR12,5.0,4.6928790210878795
A2CNQ1JV16GHW2,B000V6LSOA,2.0,2.6561993784528712
AL5P6IG4WZ57J,0800135954,4.0,4.274092104905401
A29TKSIWA3JKF3,0790749467,4.0,4.3638017417097705
A17E28QEX42YU0,6304681496,2.0,3.3807278380476764
A13KXWTN0DT878,0767819594,5.0,4.605329200425317
A3T0OTH5072YRE,B002ZG983M,4.0,3.9764441553160146
A3FR9VBY7C3FN,6303977871,5.0,3.5387348771442135
A3EF1DJCXMCL2B,6305168857,5.0,5.0
A8SS5YFQICR9W,B00005JLSB,5.0,4.934907911513318
A1Z2ZN39LL07GI,B00005JPLW,4.0,4.299185123365422
A2ICW5OUWX2A2V,B003Y5H5GK,3.0,2.697184030469308
AIMR915K4YCN,B0000ARD7T,5.0,3.952713618311243
AQKKQ6L7Q9YJS,B000MEYKCS,4.0,3.495077909399275
A3BIV1X1K9R796,B00005O06P,5.0,4.776744575707931
A1Z8CMRDRWNW9J,0767824571,4.0,3.516641166503513
A6ADO7B6FUVN,0790729377,5.0,4.677633654925281
A206JYZTUXTFAS,6302843200,5.0,4.310833441395129
AIMR915K4YCN,6304435096,4.0,4.036275289609203
A2QEZSN0PPOQY1,B0067EKYAY,5.0,4.3278757440509406
A34F7JSAHJG0ZV,6300275310,4.0,3.5368778851411147
ANP3R2R4V4GAN,B00005JKTI,4.0,4.033035103963435
ADLVFFE4VBT8,B000FKO3GW,5.0,4.768376126909878
A3PPXVR5J6U2JD,B0036TGSW6,4.0,4.373474374294623
AUUGVHCZ8UEM1,0767839129,4.0,3.2270316789192206
A240QB45BSMDAN,6300267865,5.0,5.0
A1M3NVR8A3O627,B001KVZ6HK,4.0,4.913894829587796
A2HVL790PBWYTU,B000068CNX,5.0,4.6417364056327965
A1FDV3WPOHREY9,B002U6DVNU,5.0,3.011763508541824
A3SFO2GSP5CVSM,078322172X,3.0,3.5267884984916313
AQZH7YTWQPOBE,B000QDLSR0,3.0,4.212930049096541
A24PA468O7ED7J,078886047X,1.0,3.7395340190761384
A38N7SFDOB3MR3,B000ARFPMQ,4.0,3.5813057208012418
A3QEPSZ62L6BU5,B0007G89FK,5.0,3.4677636584076588
A96JD9312DHWC,B0051CSI0G,5.0,4.806451683128821
A35L2E8M7S59MQ,B004EPZ07K,3.0,3.593955161811787
ACMAUJEBY6GJF,B000003KHS,4.0,4.266420447521119
A1TJPMB7N776WS,B000AQOHN0,4.0,4.369998370455368
A1K4QIVLIL0KVK,6301543408,1.0,2.43093740839414
A3QAATYM09AJMU,B00005O5CM,5.0,5.0
AR7CVRJRHA5O7,B00005JLH2,5.0,5.0
A2VG8XM4TJQCOS,6301670132,5.0,4.85462435489653
A1TK6R2JSC97HL,B000EDWKX8,2.0,3.1871665733566688
AWIWOA1ZG2141,6304202725,5.0,4.253883206392299
A29QA79VLQGHY6,6304935870,4.0,4.291879830734404
A2JDYUSI2RILEB,B00005JKC3,4.0,3.0209231146882467
A2JHXTPZ5F89I4,6302968143,5.0,4.965891498830645
A2NJO6YE954DBH,0790743507,5.0,4.863626821074364
AKPCQXDQTRBGG,6300214311,4.0,4.172696206705239
A2582KMXLK2P06,0792839676,5.0,4.834218828295439
A34GZPHWYPSY2T,B0027UY88G,5.0,4.401089856495666
A2PNTEDGMOLMOY,B002DGTAGY,3.0,3.6723642101073164
A2HII4U9WQ0XUV,0783219172,4.0,4.249970478313641
A2FEGRJQNU51P9,B000096FUD,4.0,4.257747838014205
A28MM46KI4EQB2,B005LAII62,4.0,4.347089393272446
AI2DVCXEEZEYE,0767818172,5.0,3.118234190380556
A3160YSU1KRL8E,B00004U8P5,5.0,4.64715355142368
A2FEJIORC1MBG3,6303337023,4.0,3.764518597251845
A1TW9ZGRDQQZ2Y,B00005JP0F,5.0,4.0078758752880415
A14MOU9MF0NNVB,B005LAIH2W,5.0,4.248939508938638
A2V3P1XE33NYC3,630196666X,5.0,3.8696261728091956
A1NRGN06OPD3O,6302816629,5.0,5.0
A3M1OVHZM41MLQ,B00005JNQA,5.0,3.9287565280431753
AH1KJ45IQTM4T,0792158288,5.0,4.26823312086482
A1GD1G8XXPRYQ8,6303592570,4.0,4.9231935718742195
A34BP6PCVMX46G,6302256615,3.0,3.7928438052091096
A1PQNUIMLIOJ7R,B0000584ZG,1.0,3.7046406427153964
A30OXD42ZFYZLO,B00003CXR3,5.0,3.4728849218669096
A1D1MIFRSG50Y3,630428845X,3.0,3.698794906033168
A19V0VJMKKRMC8,B00003CXMG,5.0,5.0
A3V61K0EF38GP4,B008220BGQ,5.0,3.8796001453219664
A2B7BUH8834Y6M,B0001GOH6Q,5.0,4.467473492632369
A4SY5RCGC5CH9,6304935870,5.0,4.724141238288868
A2XBBQ36STNJ0G,B00005J760,4.0,4.723110471378531
A39W3263A9HCMN,B0021L8V1G,5.0,3.468134671950894
A3CTF1BWZQ1THN,B005LAII3A,4.0,3.5244689015198527
A11PK2MO25K5QW,B00BEIYHO2,3.0,3.864811511909989
A21XVS00AIENLX,B000N6U0DS,5.0,4.356378975009029
A3GRN6J64F2C3X,B0009ETCOW,4.0,4.26268115596052
AT8JS495WFAZI,B00008DDXB,4.0,4.8992619727954745
AVCRD98TH48RN,0790738503,1.0,2.4352221919299883
A343DKR8HKOE0K,0783241038,4.0,4.484807600186205
A3QLAOOTFEHCJI,B00003CXS9,3.0,3.8540645070054786
AP9RVNCXHB3OB,6304432119,5.0,4.498017191739141
AJKWF4W7QD4NS,0792145496,4.0,4.264604589607289
A370Z6I5GBWU44,6304337183,4.0,4.139626682461052
A1A8PBZ4C4FRJ8,B006C0PPO8,4.0,3.123269242643673
A16BUYFD7R4QMI,1558802010,4.0,4.142367903311829
A1ER6IYOMM8VCT,630210176X,5.0,4.080755608224291
A39N26M87J9NJJ,630575067X,1.0,2.6298813281907716
A2W4UPPE8RUT6Z,B00005JMEW,5.0,4.752410512674402
AVF60NZ99H9D5,1559409002,5.0,3.3446643217777305
AI46E73DWKD2B,0767836359,5.0,4.233334326152391
ATE5SA1VTJNP8,B00005JMIJ,5.0,4.022029341555967
ANAYSRE3LX8GZ,B00064LJVE,1.0,2.525010023193466
A1W661TC1P6VQI,B000R5OFNG,3.0,2.4349410824469184
AT3NIL6Q0G44I,B005LAIHUO,4.0,3.889286483415681
A3LZGLA88K0LA0,0767827716,3.0,4.218734612929377
A18G7GG53G2X8A,B001DPHD9C,4.0,3.144486091272122
A2D8CUJPOSRPNA,6301394070,4.0,4.47427284288368
A3U9E7K65AYZ61,B004A8ZWSS,4.0,3.7301855754464692
A1TV8O1XY9HREW,B000006DAL,5.0,4.670367747501208
A2VD2D1QHCMF9Q,B0007P0X9G,2.0,2.4314619172093654
A7VFDN1XKTF2G,630442972X,5.0,5.0
A2MSOMM8D4XHDL,6305171769,4.0,3.886907318984276
A32AK8FOAZEPE2,B000BO0LH2,4.0,3.341353741019263
A3OF7G29EAV2DP,B008JFUPOY,5.0,4.606823339995077
A2B3Z2QHW3V35S,B000W4HJ44,1.0,4.816794303666036
A2PMQH87R1H3QU,B0007P0Y7C,1.0,2.931362793214813
A3RTG4U54DIKJQ,6302700949,4.0,4.320071592328036
A3PCTD8QM1BIXI,B00005U14H,5.0,4.106597378189605
A7P9LPMSBAAME,B00005JLD4,5.0,4.6938243798856085
A2DAHERP7HYJGO,B001UV4XUG,4.0,4.017399247987971
A1FGMDTW0BZ5C2,1558908374,4.0,4.8287806836843705
A18NTI5V03ZD6Y,B0041KKYHE,4.0,4.171877374141841
A3IBYRSA490ZOA,6303206204,5.0,4.07170605787661
AQQLWCMRNDFGI,6301826558,4.0,4.762272992773788
A3BSS2M2DPPV4T,6303935257,5.0,4.669690458580588
A3OND36Q71G76D,B00005JPMZ,5.0,4.49819938817711
A10ODC971MDHV8,6303829406,5.0,5.0
A2Z28WKY1LHBKY,0792836545,4.0,4.0676713865480485
ADE3FENV9TFDS,B000R7HY0K,2.0,2.005123542459233
A21B2TJBWCSK1R,B000YABYPQ,4.0,4.064315530975161
A3LZGLA88K0LA0,B004EC5ITI,3.0,2.931818115725494
A128J6P54ADZ7Z,6302487854,3.0,3.1632326313256955
A1KLG8F5APLM2N,B00003CXXU,4.0,3.4579510140413885
A2AVSKPLMDEBJT,0767819438,2.0,3.1008778551667406
A18G7GG53G2X8A,B001DPHDCY,5.0,4.145621193261525
A96JD9312DHWC,B004LWZW8I,3.0,3.609173950971079
A25RA7AD7315GU,B000P0I4O4,5.0,2.383348672991307
AK2AQIULQDFS5,B000035P81,2.0,3.7124990567282894
A26N27LJVQNVI1,6300248143,5.0,4.322189540517664
AHABFECTNE15I,B0012Z5UM0,3.0,3.2747452555355863
A39AWL2FKWDFK6,B00465VOMI,4.0,4.313917412071586
A370Z6I5GBWU44,6302961572,4.0,4.2443587283721955
A2RKI7RPP5CJMG,B0002KVUKM,4.0,3.3501277165291796
A2UQF0BCL4I75O,B001GCUO4S,2.0,3.603822645021366
A1COW0UIB5HA9J,0784010188,5.0,5.0
AWPODHOB4GFWL,B000RZIGW2,3.0,3.597908796531711
A2U0DKQPZSD50Y,0792116887,5.0,4.777073529945259
A1D2ZN57YG2NMH,B0007OCG56,4.0,3.892567385310971
A1TJPMB7N776WS,B00012QL14,4.0,2.876147017084218
A19ZN6802UJZJZ,0780630858,1.0,2.485691922253202
